date_registered,date_dropped,student_id,course_id,status,semester_id,update_ts
2016-08-08,0001-01-01,101336,1398,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101336,1394,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101347,1319,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101347,1405,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101358,1405,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101358,1398,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101358,1394,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101358,1406,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101376,1112,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101376,1115,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101376,1116,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101381,1213,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101385,1290,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101385,1324,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101385,1408,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101387,1332,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101387,1327,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101387,1341,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101392,1394,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101398,1247,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101398,1405,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101399,1197,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101431,1246,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101438,1284,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101438,1292,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101438,1285,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101438,1286,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101483,1098,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101491,1280,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101491,1292,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101491,1285,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101505,1280,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101505,1285,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101505,1293,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101505,1400,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101519,1334,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101519,1327,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101519,1335,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101519,1337,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101563,1323,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101563,1408,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101582,1398,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101582,1406,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101582,1325,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101583,1325,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101583,1326,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101583,1327,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101596,1332,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101596,1406,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101603,1323,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101603,1258,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101603,1252,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101606,1318,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101616,1252,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101616,1407,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101617,1261,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101617,1262,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101617,1212,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101617,1205,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101618,1292,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101618,1285,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101618,1294,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101618,1295,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101621,1258,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101635,1332,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101635,1325,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101635,1336,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101635,1337,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101650,1204,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101650,1112,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101650,1113,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101667,1253,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101680,1210,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101680,1212,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101680,1205,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101681,1260,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101688,1290,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101688,1283,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101688,1291,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101688,1284,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101688,1292,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101690,1331,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101690,1320,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101690,1104,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101690,1326,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101699,1292,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101699,1285,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101699,1260,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101699,1293,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101721,1258,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101721,1400,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101721,1204,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101723,1210,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101723,1204,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101723,1219,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101739,1279,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101739,1291,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101739,1280,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101739,1098,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101747,1302,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101747,1120,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101752,1332,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101752,1333,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101752,1326,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101759,1319,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101759,1331,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101759,1320,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101759,1333,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101762,1252,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101762,1210,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101762,1253,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101762,1211,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101772,1396,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101772,1393,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101783,1104,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101788,1286,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101808,1104,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101808,1261,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101808,1263,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101808,1115,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101814,1319,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101814,1324,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101814,1320,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101814,1325,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101820,1098,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101826,1260,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101826,1210,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101826,1334,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101826,1117,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101838,1112,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101838,1255,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101838,1214,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101838,1266,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101838,1117,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101840,1335,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101840,1337,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101840,1344,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101852,1325,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101862,1102,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101862,1407,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101868,1253,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101868,1333,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101868,1261,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101873,1324,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101873,1320,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101873,1408,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101873,1334,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101873,1336,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101891,1332,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101891,1260,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101891,1333,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101898,1279,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101898,1291,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101898,1284,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101898,1280,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101916,1392,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101916,1404,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101916,1393,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101916,1405,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101919,1102,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101919,1253,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101919,1339,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101931,1333,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101931,1334,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101943,1405,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101943,1398,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101943,1399,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101943,1407,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101963,1334,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101963,1335,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101963,1336,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101963,1337,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101963,1341,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101974,1203,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101974,1254,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101974,1204,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101974,1113,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101994,1247,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101994,1260,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101994,1253,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101999,1212,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101999,1255,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,101999,1214,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100016,1302,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100033,1223,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100033,1224,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100033,1132,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100043,1417,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100043,1353,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100043,1360,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100048,1296,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100048,1299,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100048,1302,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100048,1304,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100062,1125,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100062,1226,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100063,1297,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100063,1300,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100063,1301,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100063,1306,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100093,1339,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100093,1345,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100093,1352,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100093,1354,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100096,1297,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100096,1117,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100096,1299,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100096,1301,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100101,1411,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100101,1412,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100101,1413,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100101,1268,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100105,1126,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100105,1130,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100105,1132,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100117,1353,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100117,1354,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100118,1411,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100118,1412,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100118,1413,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100118,1339,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100118,1414,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100151,1121,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100151,1221,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100151,1123,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100151,1126,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100166,1287,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100166,1297,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100166,1299,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100167,1299,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100167,1300,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100167,1270,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100192,1345,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100192,1355,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100196,1401,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100196,1409,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100196,1411,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100197,1301,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100197,1302,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100197,1304,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100210,1123,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100210,1223,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100210,1226,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100210,1229,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100224,1299,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100224,1270,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100225,1336,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100225,1337,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100225,1351,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100225,1352,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100225,1353,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100232,1121,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100241,1267,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100241,1300,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100241,1301,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100241,1302,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100241,1121,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100245,1235,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100253,1299,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100253,1300,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100253,1302,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100253,1304,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100253,1305,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100254,1122,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100254,1225,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100254,1227,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100262,1327,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100262,1287,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100262,1295,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100262,1296,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100263,1408,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100263,1401,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100263,1409,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100263,1410,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100263,1412,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100267,1401,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100267,1409,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100267,1411,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100290,1411,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100290,1412,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100290,1413,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100290,1414,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100299,1351,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100299,1352,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100299,1354,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100299,1133,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100303,1309,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100303,1229,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100323,1297,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100323,1299,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100323,1300,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100323,1301,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100323,1302,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100325,1408,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100325,1410,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100325,1411,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100325,1412,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100325,1413,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100352,1116,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100373,1305,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100379,1346,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100379,1349,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100379,1351,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100379,1355,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100379,1358,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100399,1401,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100399,1409,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100399,1410,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100399,1411,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100399,1265,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100402,1286,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100402,1287,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100402,1295,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100434,1401,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100434,1409,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100434,1410,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100436,1337,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100436,1343,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100436,1344,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100436,1353,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100436,1354,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100449,1407,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100449,1400,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100449,1409,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100449,1413,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100478,1286,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100478,1294,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100478,1112,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100478,1287,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100478,1297,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100488,1411,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100488,1412,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100488,1413,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100488,1414,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100490,1126,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100490,1129,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100490,1231,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100490,1136,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100490,1237,completed,33,2021-06-15 02:23:16.001163
2016-08-08,0001-01-01,100502,1408,completed,33,2021-06-15 02:23:16.001163
