student_id,course_id,semester_id,score,letter_grade
100700,1413,33,+8.2406250000000000e+01,B-
100701,1401,33,+8.5625000000000000e+01,B
100701,1409,33,+8.6781250000000000e+01,B
100701,1410,33,+8.5531250000000000e+01,B
100701,1411,33,+9.0406250000000000e+01,A-
100706,1118,33,+8.8000000000000000e+01,B+
100708,1401,33,+8.8312500000000000e+01,B+
100708,1409,33,+8.8093750000000000e+01,B+
100708,1410,33,+8.9000000000000000e+01,B+
100713,1287,33,+8.9781250000000000e+01,B+
100713,1295,33,+9.0875000000000000e+01,A-
100713,1296,33,+8.9593750000000000e+01,B+
100713,1297,33,+8.8687500000000000e+01,B+
100713,1299,33,+8.6343750000000000e+01,B
100716,1126,33,+8.6437500000000000e+01,B
100716,1229,33,+8.1437500000000000e+01,B-
100716,1313,33,+9.2500000000000000e+01,A-
100729,1268,33,+9.4718750000000000e+01,A
100729,1221,33,+9.6281250000000000e+01,A
100729,1272,33,+9.7656250000000000e+01,A+
100729,1224,33,+9.8625000000000000e+01,A+
100734,1401,33,+9.1968750000000000e+01,A-
100734,1410,33,+9.1375000000000000e+01,A-
100779,1327,33,+9.8312500000000000e+01,A+
100779,1287,33,+1.0037500000000000e+02,A+
100779,1255,33,+9.7656250000000000e+01,A+
100782,1339,33,+8.9156250000000000e+01,B+
100782,1121,33,+8.8593750000000000e+01,B+
100782,1418,33,+9.0187500000000000e+01,A-
100785,1295,33,+9.2468750000000000e+01,A-
100785,1297,33,+9.4062500000000000e+01,A
100785,1299,33,+9.4187500000000000e+01,A
100785,1301,33,+9.2750000000000000e+01,A-
100788,1412,33,+8.0937500000000000e+01,B-
100788,1414,33,+7.9812500000000000e+01,C+
100788,1415,33,+8.4281250000000000e+01,B
100788,1120,33,+8.6406250000000000e+01,B
100800,1344,33,+9.3656250000000000e+01,A
100800,1345,33,+8.9625000000000000e+01,B+
100806,1410,33,+8.1218750000000000e+01,B-
100806,1411,33,+8.5781250000000000e+01,B
100806,1413,33,+7.4156250000000000e+01,C
100806,1415,33,+8.1593750000000000e+01,B-
100807,1287,33,+7.4593750000000000e+01,C
100807,1296,33,+8.4843750000000000e+01,B
100807,1300,33,+8.4812500000000000e+01,B
100810,1270,33,+7.7312500000000000e+01,C+
100810,1221,33,+8.3937500000000000e+01,B
100825,1327,33,+8.7187500000000000e+01,B+
100825,1349,33,+9.0718750000000000e+01,A-
100825,1352,33,+8.4906250000000000e+01,B
100827,1327,33,+9.2625000000000000e+01,A-
100827,1219,33,+8.2281250000000000e+01,B-
100829,1401,33,+7.6250000000000000e+01,C
100829,1409,33,+8.3593750000000000e+01,B
100829,1412,33,+8.4875000000000000e+01,B
100829,1413,33,+7.9312500000000000e+01,C+
100845,1300,33,+9.6781250000000000e+01,A
100845,1301,33,+9.4906250000000000e+01,A
100845,1304,33,+9.5625000000000000e+01,A
100845,1305,33,+9.3343750000000000e+01,A
100847,1299,33,+8.8375000000000000e+01,B+
100847,1300,33,+8.2375000000000000e+01,B-
100847,1302,33,+8.8781250000000000e+01,B+
100847,1305,33,+8.5781250000000000e+01,B
100851,1294,33,+9.3093750000000000e+01,A
100851,1296,33,+9.0250000000000000e+01,A-
100866,1300,33,+8.1562500000000000e+01,B-
100866,1301,33,+7.9218750000000000e+01,C+
100866,1304,33,+8.5468750000000000e+01,B
100893,1346,33,+8.6468750000000000e+01,B
100893,1356,33,+9.1500000000000000e+01,A-
100913,1296,33,+8.6750000000000000e+01,B
100913,1297,33,+8.6812500000000000e+01,B
100913,1299,33,+8.8500000000000000e+01,B+
100913,1302,33,+8.4406250000000000e+01,B
100945,1112,33,+8.3937500000000000e+01,B
100945,1116,33,+8.1812500000000000e+01,B-
100945,1117,33,+8.6843750000000000e+01,B
100945,1120,33,+7.7781250000000000e+01,C+
100951,1409,33,+9.4312500000000000e+01,A
100951,1411,33,+9.1125000000000000e+01,A-
100951,1412,33,+9.5218750000000000e+01,A
100951,1414,33,+9.4843750000000000e+01,A
100951,1119,33,+9.1437500000000000e+01,A-
100952,1123,33,+8.8000000000000000e+01,B+
100952,1230,33,+9.0500000000000000e+01,A-
100952,1131,33,+8.1906250000000000e+01,B-
100952,1233,33,+8.7593750000000000e+01,B+
100956,1352,33,+8.5187500000000000e+01,B
100956,1353,33,+8.2281250000000000e+01,B-
100956,1356,33,+7.9062500000000000e+01,C+
100956,1357,33,+8.2343750000000000e+01,B-
100956,1358,33,+8.3468750000000000e+01,B
100958,1337,33,+8.1000000000000000e+01,B-
100958,1339,33,+8.1500000000000000e+01,B-
100958,1343,33,+8.1968750000000000e+01,B-
100963,1349,33,+9.7625000000000000e+01,A+
100963,1351,33,+9.7687500000000000e+01,A+
100963,1352,33,+9.5000000000000000e+01,A
100963,1354,33,+9.6593750000000000e+01,A
100964,1287,33,+8.7437500000000000e+01,B+
100964,1295,33,+8.9687500000000000e+01,B+
100964,1296,33,+8.6437500000000000e+01,B
100964,1297,33,+8.7875000000000000e+01,B+
100967,1262,33,+7.9062500000000000e+01,C+
100967,1273,33,+8.2625000000000000e+01,B-
100971,1416,33,+9.1125000000000000e+01,A-
100971,1126,33,+9.0500000000000000e+01,A-
100981,1401,33,+8.4437500000000000e+01,B
100981,1295,33,+8.9125000000000000e+01,B+
100981,1409,33,+8.5718750000000000e+01,B
100981,1113,33,+8.9531250000000000e+01,B+
100981,1410,33,+9.0250000000000000e+01,A-
100995,1294,33,+9.1250000000000000e+01,A-
100995,1295,33,+8.0562500000000000e+01,B-
100995,1296,33,+9.0312500000000000e+01,A-
102003,1321,34,+8.9906250000000000e+01,B+
102003,1329,34,+8.6343750000000000e+01,B
102003,1319,34,+8.9968750000000000e+01,B+
102000,1245,34,+8.3468750000000000e+01,B
102000,1200,34,+7.4968750000000000e+01,C
102000,1096,34,+8.2218750000000000e+01,B-
102000,1102,34,+8.1937500000000000e+01,B-
102003,1320,34,+8.9687500000000000e+01,B+
101999,1219,34,+8.8812500000000000e+01,B+
101999,1270,34,+9.3250000000000000e+01,A
101999,1220,34,+9.1843750000000000e+01,A-
101999,1121,34,+9.4156250000000000e+01,A
102012,1282,34,+8.5968750000000000e+01,B
102012,1283,34,+8.6656250000000000e+01,B
102012,1279,34,+8.7312500000000000e+01,B+
102013,1246,34,+8.5406250000000000e+01,B
102013,1202,34,+8.9843750000000000e+01,B+
102018,1402,34,+8.6437500000000000e+01,B
102018,1395,34,+8.5781250000000000e+01,B
102018,1403,34,+8.4625000000000000e+01,B
102018,1396,34,+8.3875000000000000e+01,B
102018,1404,34,+8.6437500000000000e+01,B
102031,1282,34,+7.8312500000000000e+01,C+
102068,1283,34,+8.6875000000000000e+01,B
102068,1319,34,+8.8593750000000000e+01,B+
102068,1279,34,+9.3281250000000000e+01,A
102070,1324,34,+8.8625000000000000e+01,B+
102070,1332,34,+8.7656250000000000e+01,B+
102098,1395,34,+9.0562500000000000e+01,A-
102098,1392,34,+8.9937500000000000e+01,B+
102098,1404,34,+8.8062500000000000e+01,B+
102098,1393,34,+8.6218750000000000e+01,B
102109,1282,34,+8.4937500000000000e+01,B
102109,1290,34,+8.2343750000000000e+01,B-
102109,1283,34,+8.2093750000000000e+01,B-
102120,1194,34,+8.6875000000000000e+01,B
102120,1256,34,+8.3687500000000000e+01,B
102120,1391,34,+8.7687500000000000e+01,B+
102120,1250,34,+9.1843750000000000e+01,A-
102120,1096,34,+8.9906250000000000e+01,B+
102126,1282,34,+8.6375000000000000e+01,B
102126,1290,34,+8.9781250000000000e+01,B+
102126,1283,34,+8.8593750000000000e+01,B+
102126,1291,34,+8.4437500000000000e+01,B
102126,1284,34,+8.9406250000000000e+01,B+
102130,1392,34,+8.9062500000000000e+01,B+
102130,1404,34,+9.1125000000000000e+01,A-
102130,1393,34,+9.1843750000000000e+01,A-
102130,1398,34,+9.1312500000000000e+01,A-
102130,1394,34,+8.7500000000000000e+01,B+
102137,1404,34,+9.5812500000000000e+01,A
102137,1393,34,+9.6843750000000000e+01,A
102137,1405,34,+9.7250000000000000e+01,A+
102138,1393,34,+8.3093750000000000e+01,B
102138,1247,34,+9.0781250000000000e+01,A-
102138,1103,34,+9.1062500000000000e+01,A-
102138,1203,34,+8.2968750000000000e+01,B-
102139,1392,34,+9.0968750000000000e+01,A-
102139,1247,34,+9.3125000000000000e+01,A
102141,1396,34,+5.8656250000000000e+01,F
102141,1392,34,+5.8843750000000000e+01,F
102141,1405,34,+6.2187500000000000e+01,D
102164,1097,34,+7.8156250000000000e+01,C+
102164,1103,34,+8.2750000000000000e+01,B-
102164,1104,34,+7.8875000000000000e+01,C+
102164,1212,34,+7.9375000000000000e+01,C+
102185,1403,34,+7.7875000000000000e+01,C+
102185,1396,34,+8.1031250000000000e+01,B-
102185,1392,34,+8.2187500000000000e+01,B-
102213,1318,34,+9.3437500000000000e+01,A
102213,1323,34,+9.6593750000000000e+01,A
102213,1319,34,+9.4718750000000000e+01,A
102213,1331,34,+9.0125000000000000e+01,A-
102225,1200,34,+9.8718750000000000e+01,A+
102225,1101,34,+9.7593750000000000e+01,A+
102230,1282,34,+8.0656250000000000e+01,B-
102230,1096,34,+8.4375000000000000e+01,B
102230,1290,34,+7.9187500000000000e+01,C+
102233,1290,34,+5.2781250000000000e+01,F
102233,1283,34,+5.8937500000000000e+01,F
102233,1279,34,+5.3187500000000000e+01,F
102247,1392,34,+8.1406250000000000e+01,B-
102256,1256,34,+7.9281250000000000e+01,C+
102256,1391,34,+8.5500000000000000e+01,B
102256,1403,34,+9.0093750000000000e+01,A-
102273,1289,34,+9.2437500000000000e+01,A-
102273,1208,34,+9.0500000000000000e+01,A-
102278,1196,34,+8.7250000000000000e+01,B+
102278,1251,34,+8.9468750000000000e+01,B+
102285,1282,34,+9.0468750000000000e+01,A-
102285,1290,34,+8.8125000000000000e+01,B+
102285,1283,34,+9.1250000000000000e+01,A-
102285,1279,34,+8.9062500000000000e+01,B+
102316,1289,34,+8.2093750000000000e+01,B-
102316,1291,34,+8.2843750000000000e+01,B-
102318,1282,34,+8.5156250000000000e+01,B
102318,1290,34,+8.7562500000000000e+01,B+
102318,1283,34,+8.5843750000000000e+01,B
102320,1290,34,+9.0750000000000000e+01,A-
102320,1283,34,+9.3156250000000000e+01,A
102363,1318,34,+9.4406250000000000e+01,A
102363,1323,34,+9.3000000000000000e+01,A
102363,1098,34,+9.8531250000000000e+01,A+
102363,1326,34,+9.6937500000000000e+01,A
102363,1334,34,+9.8875000000000000e+01,A+
102365,1277,34,+8.6312500000000000e+01,B
102365,1282,34,+9.2062500000000000e+01,A-
102365,1283,34,+8.7187500000000000e+01,B+
102365,1279,34,+8.7312500000000000e+01,B+
102368,1390,34,+9.6593750000000000e+01,A
102368,1395,34,+9.0843750000000000e+01,A-
102368,1391,34,+9.1312500000000000e+01,A-
102368,1403,34,+9.1625000000000000e+01,A-
102369,1277,34,+9.7625000000000000e+01,A+
102390,1391,34,+9.0812500000000000e+01,A-
102390,1403,34,+9.0062500000000000e+01,A-
102390,1396,34,+8.7687500000000000e+01,B+
102390,1392,34,+9.2000000000000000e+01,A-
102392,1329,34,+8.6531250000000000e+01,B
102392,1318,34,+8.0812500000000000e+01,B-
102396,1277,34,+8.4156250000000000e+01,B
102396,1329,34,+8.3406250000000000e+01,B
102396,1330,34,+8.0750000000000000e+01,B-
102396,1323,34,+8.0031250000000000e+01,B-
102399,1253,34,+8.7468750000000000e+01,B+
102399,1262,34,+8.8281250000000000e+01,B+
102399,1212,34,+8.8062500000000000e+01,B+
102399,1255,34,+8.7937500000000000e+01,B+
102399,1115,34,+8.9531250000000000e+01,B+
102415,1199,34,+9.0437500000000000e+01,A-
102415,1391,34,+9.0718750000000000e+01,A-
102415,1403,34,+8.5968750000000000e+01,B
102443,1281,34,+8.6093750000000000e+01,B
102443,1289,34,+8.7281250000000000e+01,B+
102443,1282,34,+8.8937500000000000e+01,B+
102443,1290,34,+9.1593750000000000e+01,A-
102449,1322,34,+8.9031250000000000e+01,B+
102449,1330,34,+8.7906250000000000e+01,B+
102449,1331,34,+8.2718750000000000e+01,B-
102449,1325,34,+8.5968750000000000e+01,B
102452,1391,34,+5.4375000000000000e+01,F
102452,1403,34,+5.4812500000000000e+01,F
102452,1396,34,+5.7875000000000000e+01,F
102454,1395,34,+9.0500000000000000e+01,A-
102454,1391,34,+9.0875000000000000e+01,A-
102454,1403,34,+9.0375000000000000e+01,A-
102461,1206,34,+8.2281250000000000e+01,B-
102461,1250,34,+8.6281250000000000e+01,B
102464,1391,34,+8.8718750000000000e+01,B+
102464,1403,34,+8.0125000000000000e+01,B-
102464,1396,34,+7.7562500000000000e+01,C+
102464,1392,34,+8.2781250000000000e+01,B-
102465,1329,34,+9.2250000000000000e+01,A-
102465,1330,34,+8.7750000000000000e+01,B+
102475,1290,34,+8.5531250000000000e+01,B
102475,1283,34,+8.1875000000000000e+01,B-
102475,1279,34,+7.9531250000000000e+01,C+
102480,1330,34,+9.9156250000000000e+01,A+
102480,1331,34,+9.8000000000000000e+01,A+
102480,1324,34,+9.4937500000000000e+01,A
102480,1320,34,+9.7218750000000000e+01,A+
102505,1097,34,+8.1750000000000000e+01,B-
102505,1202,34,+7.6718750000000000e+01,C
102505,1407,34,+7.5343750000000000e+01,C
102505,1254,34,+8.0500000000000000e+01,B-
102510,1289,34,+8.8593750000000000e+01,B+
102510,1107,34,+7.9093750000000000e+01,C+
102510,1392,34,+8.5500000000000000e+01,B
102515,1403,34,+9.0250000000000000e+01,A-
102515,1396,34,+8.6343750000000000e+01,B
102515,1392,34,+9.1593750000000000e+01,A-
102521,1281,34,+8.8937500000000000e+01,B+
102521,1277,34,+8.8062500000000000e+01,B+
102521,1282,34,+8.4562500000000000e+01,B
102521,1318,34,+8.8250000000000000e+01,B+
102522,1245,34,+8.5875000000000000e+01,B
102522,1258,34,+8.3843750000000000e+01,B
102536,1330,34,+9.0562500000000000e+01,A-
102536,1097,34,+8.7468750000000000e+01,B+
102536,1319,34,+9.0625000000000000e+01,A-
102536,1331,34,+9.0781250000000000e+01,A-
102588,1200,34,+9.0093750000000000e+01,A-
102588,1096,34,+8.3531250000000000e+01,B
102588,1246,34,+8.9312500000000000e+01,B+
102595,1318,34,+8.1125000000000000e+01,B-
102595,1330,34,+8.5968750000000000e+01,B
102595,1323,34,+8.3843750000000000e+01,B
102603,1396,34,+8.7312500000000000e+01,B+
102603,1392,34,+8.5781250000000000e+01,B
102603,1404,34,+8.3156250000000000e+01,B
102603,1251,34,+8.0562500000000000e+01,B-
102603,1405,34,+7.8093750000000000e+01,C+
102604,1289,34,+8.7093750000000000e+01,B+
102604,1282,34,+8.1593750000000000e+01,B-
102604,1290,34,+8.2531250000000000e+01,B-
102604,1283,34,+8.5093750000000000e+01,B
102604,1291,34,+8.1781250000000000e+01,B-
102605,1318,34,+7.8718750000000000e+01,C+
102605,1330,34,+8.3343750000000000e+01,B
102607,1206,34,+9.2625000000000000e+01,A-
102607,1245,34,+8.6781250000000000e+01,B
102607,1107,34,+8.9250000000000000e+01,B+
102607,1246,34,+9.0218750000000000e+01,A-
102610,1279,34,+8.2218750000000000e+01,B-
102610,1291,34,+8.2093750000000000e+01,B-
102610,1280,34,+7.6000000000000000e+01,C
102621,1277,34,+8.9812500000000000e+01,B+
102621,1282,34,+9.6531250000000000e+01,A
102621,1290,34,+9.2875000000000000e+01,A-
102621,1279,34,+9.0656250000000000e+01,A-
102623,1107,34,+8.6843750000000000e+01,B
102623,1200,34,+8.7375000000000000e+01,B+
102623,1096,34,+8.6218750000000000e+01,B
102623,1252,34,+8.7656250000000000e+01,B+
102624,1196,34,+9.1343750000000000e+01,A-
102624,1102,34,+9.5312500000000000e+01,A
102624,1259,34,+9.2687500000000000e+01,A-
102636,1322,34,+7.7250000000000000e+01,C+
102636,1330,34,+8.0250000000000000e+01,B-
102648,1396,34,+9.4312500000000000e+01,A
102648,1101,34,+9.2218750000000000e+01,A-
102650,1402,34,+9.1375000000000000e+01,A-
102650,1391,34,+9.3781250000000000e+01,A
102650,1396,34,+9.1875000000000000e+01,A-
102657,1395,34,+9.0468750000000000e+01,A-
102657,1256,34,+9.3125000000000000e+01,A
102657,1249,34,+9.1406250000000000e+01,A-
102663,1277,34,+8.9250000000000000e+01,B+
102663,1289,34,+8.0625000000000000e+01,B-
102663,1290,34,+9.0156250000000000e+01,A-
102663,1283,34,+8.8531250000000000e+01,B+
102665,1395,34,+8.3625000000000000e+01,B
102665,1391,34,+8.7375000000000000e+01,B+
102665,1403,34,+7.9625000000000000e+01,C+
102665,1396,34,+8.1437500000000000e+01,B-
102716,1403,34,+8.3968750000000000e+01,B
102716,1396,34,+9.0812500000000000e+01,A-
102716,1392,34,+8.9000000000000000e+01,B+
102716,1330,34,+8.8468750000000000e+01,B+
102716,1404,34,+8.9406250000000000e+01,B+
102719,1289,34,+9.0031250000000000e+01,A-
102719,1282,34,+8.5968750000000000e+01,B
102725,1318,34,+9.5875000000000000e+01,A
102725,1330,34,+9.4593750000000000e+01,A
102726,1289,34,+9.1468750000000000e+01,A-
102726,1290,34,+8.7531250000000000e+01,B+
102726,1283,34,+8.2750000000000000e+01,B-
102739,1319,34,+9.0437500000000000e+01,A-
102739,1202,34,+8.5906250000000000e+01,B
102745,1196,34,+8.9156250000000000e+01,B+
102745,1208,34,+8.4937500000000000e+01,B
102748,1258,34,+8.0343750000000000e+01,B-
102748,1201,34,+8.0093750000000000e+01,B-
102748,1197,34,+8.8718750000000000e+01,B+
102753,1403,34,+8.7406250000000000e+01,B+
102753,1396,34,+9.0906250000000000e+01,A-
102753,1392,34,+8.7781250000000000e+01,B+
102753,1404,34,+9.0656250000000000e+01,A-
102755,1282,34,+8.8250000000000000e+01,B+
102755,1290,34,+9.1250000000000000e+01,A-
102769,1403,34,+8.7062500000000000e+01,B+
102769,1396,34,+8.2125000000000000e+01,B-
102769,1404,34,+7.6718750000000000e+01,C
102769,1323,34,+8.1281250000000000e+01,B-
102781,1329,34,+9.4187500000000000e+01,A
102781,1318,34,+9.7375000000000000e+01,A+
102781,1331,34,+9.7843750000000000e+01,A+
102781,1324,34,+1.0090625000000000e+02,A+
102783,1395,34,+8.7062500000000000e+01,B+
102783,1095,34,+8.8031250000000000e+01,B+
102783,1200,34,+8.4937500000000000e+01,B
102802,1095,34,+9.2687500000000000e+01,A-
102802,1289,34,+9.0156250000000000e+01,A-
102802,1403,34,+9.3000000000000000e+01,A
102805,1292,34,+8.1000000000000000e+01,B-
102809,1099,34,+9.2250000000000000e+01,A-
102818,1281,34,+7.8125000000000000e+01,C+
102818,1277,34,+7.6406250000000000e+01,C
102818,1289,34,+8.5156250000000000e+01,B
102840,1329,34,+9.9093750000000000e+01,A+
102840,1318,34,+9.9031250000000000e+01,A+
102840,1330,34,+9.4875000000000000e+01,A
102840,1319,34,+9.0625000000000000e+01,A-
102854,1396,34,+9.0000000000000000e+01,A-
102854,1282,34,+9.0250000000000000e+01,A-
102854,1290,34,+8.6468750000000000e+01,B
102854,1283,34,+8.1125000000000000e+01,B-
102864,1282,34,+8.0718750000000000e+01,B-
102864,1290,34,+8.2593750000000000e+01,B-
102864,1283,34,+8.4281250000000000e+01,B
102864,1279,34,+8.5406250000000000e+01,B
102865,1279,34,+7.7281250000000000e+01,C+
102865,1284,34,+8.2031250000000000e+01,B-
102865,1280,34,+8.2562500000000000e+01,B-
102871,1245,34,+8.1125000000000000e+01,B-
102871,1201,34,+8.1218750000000000e+01,B-
102884,1329,34,+9.7468750000000000e+01,A+
102884,1207,34,+9.8812500000000000e+01,A+
102884,1250,34,+9.5437500000000000e+01,A
102884,1200,34,+9.5312500000000000e+01,A
102888,1207,34,+7.9218750000000000e+01,C+
102888,1196,34,+7.8625000000000000e+01,C+
102888,1098,34,+8.4281250000000000e+01,B
102897,1277,34,+9.2125000000000000e+01,A-
102897,1282,34,+8.7000000000000000e+01,B+
102897,1290,34,+8.9312500000000000e+01,B+
102901,1289,34,+8.6281250000000000e+01,B
102901,1282,34,+8.1093750000000000e+01,B-
102901,1279,34,+8.3437500000000000e+01,B
102902,1282,34,+8.0562500000000000e+01,B-
102902,1290,34,+7.8843750000000000e+01,C+
102902,1283,34,+7.9656250000000000e+01,C+
102902,1291,34,+8.2718750000000000e+01,B-
102902,1284,34,+7.9281250000000000e+01,C+
102907,1289,34,+7.8812500000000000e+01,C+
102907,1290,34,+8.1937500000000000e+01,B-
102907,1279,34,+8.0500000000000000e+01,B-
102917,1260,34,+8.7843750000000000e+01,B+
102917,1293,34,+8.7406250000000000e+01,B+
102930,1330,34,+9.3875000000000000e+01,A
102930,1319,34,+9.8781250000000000e+01,A+
102930,1324,34,+9.6625000000000000e+01,A
102936,1402,34,+8.1718750000000000e+01,B-
102946,1249,34,+8.8062500000000000e+01,B+
102946,1391,34,+9.0500000000000000e+01,A-
102946,1403,34,+8.6031250000000000e+01,B
102946,1396,34,+9.1968750000000000e+01,A-
102969,1321,34,+8.3375000000000000e+01,B
102969,1322,34,+8.2375000000000000e+01,B-
102969,1330,34,+8.5906250000000000e+01,B
102985,1395,34,+9.7656250000000000e+01,A+
102985,1391,34,+9.8281250000000000e+01,A+
102985,1396,34,+9.5281250000000000e+01,A
102985,1392,34,+9.5375000000000000e+01,A
102994,1208,34,+8.1656250000000000e+01,B-
100981,1413,34,+8.9781250000000000e+01,B+
100981,1414,34,+9.1562500000000000e+01,A-
100981,1415,34,+8.6968750000000000e+01,B
100981,1417,34,+8.9656250000000000e+01,B+
101003,1327,34,+8.6312500000000000e+01,B
101003,1335,34,+7.9812500000000000e+01,C+
101003,1336,34,+8.3250000000000000e+01,B
101019,1333,34,+8.5281250000000000e+01,B
101019,1407,34,+9.1343750000000000e+01,A-
101019,1327,34,+9.2156250000000000e+01,A-
101024,1336,34,+7.3187500000000000e+01,C
101024,1339,34,+8.7593750000000000e+01,B+
101024,1341,34,+7.9093750000000000e+01,C+
101024,1343,34,+8.1875000000000000e+01,B-
101024,1344,34,+8.5343750000000000e+01,B
101026,1393,34,+7.8500000000000000e+01,C+
101026,1405,34,+8.0937500000000000e+01,B-
101026,1398,34,+8.3843750000000000e+01,B
101026,1406,34,+7.8562500000000000e+01,C+
101035,1210,34,+8.7312500000000000e+01,B+
101035,1401,34,+8.4593750000000000e+01,B
101036,1334,34,+8.9437500000000000e+01,B+
101055,1293,34,+8.4625000000000000e+01,B
101055,1294,34,+8.4156250000000000e+01,B
101055,1287,34,+8.3687500000000000e+01,B
101056,1335,34,+8.1968750000000000e+01,B-
101056,1337,34,+8.1812500000000000e+01,B-
101058,1399,34,+8.8062500000000000e+01,B+
101058,1407,34,+8.6250000000000000e+01,B
101058,1400,34,+8.8250000000000000e+01,B+
101058,1211,34,+8.8250000000000000e+01,B+
101058,1408,34,+8.4218750000000000e+01,B
101077,1254,34,+8.8718750000000000e+01,B+
101077,1112,34,+9.0218750000000000e+01,A-
101077,1255,34,+8.7437500000000000e+01,B+
101077,1113,34,+9.0343750000000000e+01,A-
101077,1120,34,+8.7093750000000000e+01,B+
101083,1225,34,+8.5937500000000000e+01,B
101083,1309,34,+7.8062500000000000e+01,C+
101089,1324,34,+9.4968750000000000e+01,A
101089,1333,34,+9.5656250000000000e+01,A
101089,1326,34,+9.1187500000000000e+01,A-
101147,1327,34,+8.3375000000000000e+01,B
101147,1346,34,+8.3500000000000000e+01,B
101147,1347,34,+8.7187500000000000e+01,B+
101148,1341,34,+7.8968750000000000e+01,C+
101148,1344,34,+8.7312500000000000e+01,B+
101148,1304,34,+8.2375000000000000e+01,B-
101148,1347,34,+7.9625000000000000e+01,C+
101148,1422,34,+7.9312500000000000e+01,C+
101150,1407,34,+9.1593750000000000e+01,A-
101150,1400,34,+9.4156250000000000e+01,A
101150,1408,34,+9.1531250000000000e+01,A-
101150,1401,34,+9.1062500000000000e+01,A-
101158,1126,34,+8.2500000000000000e+01,B-
101164,1261,34,+9.3687500000000000e+01,A
101164,1211,34,+9.0125000000000000e+01,A-
101164,1112,34,+9.3093750000000000e+01,A
101165,1399,34,+8.4656250000000000e+01,B
101165,1407,34,+8.3250000000000000e+01,B
101165,1400,34,+8.4250000000000000e+01,B
101165,1401,34,+8.1562500000000000e+01,B-
101187,1320,34,+8.4250000000000000e+01,B
101187,1255,34,+8.5656250000000000e+01,B
101188,1221,34,+9.8531250000000000e+01,A+
101188,1346,34,+9.2312500000000000e+01,A-
101188,1420,34,+1.0109375000000000e+02,A+
101200,1261,34,+8.2500000000000000e+01,B-
101200,1409,34,+7.7687500000000000e+01,C+
101211,1272,34,+8.4687500000000000e+01,B
101211,1230,34,+8.3375000000000000e+01,B
101215,1119,34,+8.6531250000000000e+01,B
101215,1271,34,+8.1343750000000000e+01,B-
101215,1273,34,+8.4312500000000000e+01,B
101238,1292,34,+9.0968750000000000e+01,A-
101238,1285,34,+9.4093750000000000e+01,A
101238,1293,34,+9.2687500000000000e+01,A-
101238,1286,34,+9.2218750000000000e+01,A-
101245,1283,34,+9.0875000000000000e+01,A-
101266,1341,34,+5.7625000000000000e+01,F
101266,1344,34,+5.6250000000000000e+01,F
101266,1349,34,+5.8343750000000000e+01,F
101273,1101,34,+5.4000000000000000e+01,F
101275,1407,34,+9.1156250000000000e+01,A-
101275,1400,34,+8.8468750000000000e+01,B+
101278,1320,34,+8.0562500000000000e+01,B-
101278,1112,34,+7.9875000000000000e+01,C+
101282,1302,34,+8.7656250000000000e+01,B+
101282,1345,34,+8.4812500000000000e+01,B
101290,1339,34,+7.6562500000000000e+01,C
101290,1220,34,+8.2593750000000000e+01,B-
101290,1344,34,+8.4968750000000000e+01,B
101290,1345,34,+7.4437500000000000e+01,C
101290,1346,34,+8.1593750000000000e+01,B-
101293,1330,34,+8.5812500000000000e+01,B
101306,1296,34,+8.0906250000000000e+01,B-
101329,1212,34,+8.2500000000000000e+01,B-
101329,1255,34,+8.4812500000000000e+01,B
101329,1117,34,+7.9562500000000000e+01,C+
101336,1399,34,+9.3843750000000000e+01,A
101336,1407,34,+9.3812500000000000e+01,A
101336,1400,34,+9.4250000000000000e+01,A
101336,1334,34,+9.0687500000000000e+01,A-
101347,1398,34,+7.0750000000000000e+01,C
101347,1394,34,+8.1531250000000000e+01,B-
101347,1407,34,+8.3468750000000000e+01,B
101358,1399,34,+9.3031250000000000e+01,A
101358,1407,34,+8.9531250000000000e+01,B+
101358,1408,34,+8.7031250000000000e+01,B+
101358,1401,34,+9.3437500000000000e+01,A
101376,1270,34,+8.6437500000000000e+01,B
101376,1123,34,+8.7000000000000000e+01,B+
101376,1232,34,+9.0500000000000000e+01,A-
101381,1115,34,+8.3281250000000000e+01,B
101381,1413,34,+8.1625000000000000e+01,B-
101382,1263,34,+7.9656250000000000e+01,C+
101382,1265,34,+8.1062500000000000e+01,B-
101385,1263,34,+9.1218750000000000e+01,A-
101385,1297,34,+9.2656250000000000e+01,A-
101385,1270,34,+9.1031250000000000e+01,A-
101387,1349,34,+8.7906250000000000e+01,B+
101387,1351,34,+8.5906250000000000e+01,B
101387,1355,34,+7.4031250000000000e+01,C
101398,1260,34,+9.3906250000000000e+01,A
101398,1211,34,+9.3687500000000000e+01,A
101399,1212,34,+9.2281250000000000e+01,A-
101399,1255,34,+9.4187500000000000e+01,A
101431,1325,34,+8.3812500000000000e+01,B
101438,1294,34,+8.3250000000000000e+01,B
101438,1287,34,+8.5187500000000000e+01,B
101438,1296,34,+8.3312500000000000e+01,B
101438,1297,34,+7.8437500000000000e+01,C+
101483,1326,34,+8.4843750000000000e+01,B
101491,1333,34,+8.6218750000000000e+01,B
101491,1293,34,+8.8156250000000000e+01,B+
101491,1294,34,+8.6031250000000000e+01,B
101491,1287,34,+8.9093750000000000e+01,B+
101491,1296,34,+9.0281250000000000e+01,A-
101505,1286,34,+9.6656250000000000e+01,A
