course_id,semester_id,staff_id,lecture_days,lecture_start_hour,lecture_duration,lab_days,lab_start_hour,lab_duration
1243,31,5363,0101010,8,75,0000010,10,90
1193,31,5316,0010100,8,75,0000010,10,90
1248,31,5348,0010100,8,75,0000010,10,90
1094,31,5323,0101010,8,75,0000010,10,90
1194,31,5315,0010100,8,75,0000010,10,90
1099,31,5336,0101010,8,75,0000010,10,90
1256,31,5356,0101010,8,75,0000010,10,90
1206,31,5341,0010100,8,75,0000010,10,90
1249,31,5346,0010100,8,75,0000010,10,90
1199,31,5353,0101010,8,75,0000010,10,90
1095,31,5326,0010100,8,75,0000010,10,90
1245,31,5324,0101010,8,75,0000010,10,90
1107,31,5349,0010100,8,75,0000010,10,90
1207,31,5349,0101010,8,75,0000010,10,90
1250,31,5349,0101010,8,75,0000010,10,90
1200,31,5352,0101010,8,75,0000010,10,90
1096,31,5329,0101010,8,75,0000010,10,90
1246,31,5337,0101010,8,75,0000010,10,90
1196,31,5351,0010100,8,75,0000010,10,90
1101,31,5324,0010100,8,75,0000010,10,90
1258,31,5337,0101010,8,75,0000010,10,90
1208,31,5331,0010100,8,75,0000010,10,90
1251,31,5336,0010100,8,75,0000010,10,90
1201,31,5333,0010100,8,75,0000010,10,90
1097,31,5348,0010100,8,75,0000010,10,90
1247,31,5361,0010100,8,75,0000010,10,90
1197,31,5345,0010100,8,75,0000010,10,90
1102,31,5335,0010100,8,75,0000010,10,90
1259,31,5318,0101010,8,75,0000010,10,90
1252,31,5318,0010100,8,75,0000010,10,90
1202,31,5316,0101010,8,75,0000010,10,90
1098,31,5356,0010100,8,75,0000010,10,90
1103,31,5332,0101010,8,75,0000010,10,90
1260,31,5359,0010100,8,75,0000010,10,90
1210,31,5350,0101010,8,75,0000010,10,90
1253,31,5327,0010100,8,75,0000010,10,90
1203,31,5346,0010100,8,75,0000010,10,90
1104,31,5323,0010100,8,75,0000010,10,90
1261,31,5326,0010100,8,75,0000010,10,90
1211,31,5333,0101010,8,75,0000010,10,90
1254,31,5320,0101010,8,75,0000010,10,90
1204,31,5357,0010100,8,75,0000010,10,90
1112,31,5356,0101010,8,75,0000010,10,90
1262,31,5319,0101010,8,75,0000010,10,90
1212,31,5352,0010100,8,75,0000010,10,90
1255,31,5359,0010100,8,75,0000010,10,90
1205,31,5320,0101010,8,75,0000010,10,90
1113,31,5339,0010100,8,75,0000010,10,90
1263,31,5363,0010100,8,75,0000010,10,90
1213,31,5328,0010100,8,75,0000010,10,90
1214,31,5333,0101010,8,75,0000010,10,90
1115,31,5357,0010100,8,75,0000010,10,90
1265,31,5344,0010100,8,75,0000010,10,90
1215,31,5357,0101010,8,75,0000010,10,90
1116,31,5322,0010100,8,75,0000010,10,90
1266,31,5356,0010100,8,75,0000010,10,90
1216,31,5316,0101010,8,75,0000010,10,90
1117,31,5331,0101010,8,75,0000010,10,90
1267,31,5351,0101010,8,75,0000010,10,90
1118,31,5333,0101010,8,75,0000010,10,90
1268,31,5316,0010100,8,75,0000010,10,90
1119,31,5316,0010100,8,75,0000010,10,90
1269,31,5359,0010100,8,75,0000010,10,90
1219,31,5322,0010100,8,75,0000010,10,90
1120,31,5361,0101010,8,75,0000010,10,90
1270,31,5345,0010100,8,75,0000010,10,90
1220,31,5362,0101010,8,75,0000010,10,90
1121,31,5344,0101010,8,75,0000010,10,90
1271,31,5327,0101010,8,75,0000010,10,90
1221,31,5346,0101010,8,75,0000010,10,90
1122,31,5321,0101010,8,75,0000010,10,90
1272,31,5336,0010100,8,75,0000010,10,90
1222,31,5324,0101010,8,75,0000010,10,90
1123,31,5361,0101010,8,75,0000010,10,90
1273,31,5352,0010100,8,75,0000010,10,90
1223,31,5365,0101010,8,75,0000010,10,90
1124,31,5352,0101010,8,75,0000010,10,90
1224,31,5358,0010100,8,75,0000010,10,90
1125,31,5356,0010100,8,75,0000010,10,90
1225,31,5322,0010100,8,75,0000010,10,90
1126,31,5326,0010100,8,75,0000010,10,90
1226,31,5333,0101010,8,75,0000010,10,90
1227,31,5351,0101010,8,75,0000010,10,90
1128,31,5337,0010100,8,75,0000010,10,90
1228,31,5326,0010100,8,75,0000010,10,90
1129,31,5334,0010100,8,75,0000010,10,90
1229,31,5357,0101010,8,75,0000010,10,90
1130,31,5321,0101010,8,75,0000010,10,90
1230,31,5326,0010100,8,75,0000010,10,90
1131,31,5322,0101010,8,75,0000010,10,90
1231,31,5335,0010100,8,75,0000010,10,90
1132,31,5314,0010100,8,75,0000010,10,90
1232,31,5319,0010100,8,75,0000010,10,90
1133,31,5317,0010100,8,75,0000010,10,90
1233,31,5342,0101010,8,75,0000010,10,90
1134,31,5359,0010100,8,75,0000010,10,90
1135,31,5355,0101010,8,75,0000010,10,90
1235,31,5318,0010100,8,75,0000010,10,90
1136,31,5353,0010100,8,75,0000010,10,90
1236,31,5339,0101010,8,75,0000010,10,90
1137,31,5353,0010100,8,75,0000010,10,90
1237,31,5357,0010100,8,75,0000010,10,90
1138,31,5345,0010100,8,75,0000010,10,90
1238,31,5321,0010100,8,75,0000010,10,90
1139,31,5336,0101010,8,75,0000010,10,90
1239,31,5363,0101010,8,75,0000010,10,90
1140,31,5326,0010100,8,75,0000010,10,90
1240,31,5341,0101010,8,75,0000010,10,90
1141,31,5314,0101010,8,75,0000010,10,90
1241,31,5330,0010100,8,75,0000010,10,90
1142,31,5352,0010100,8,75,0000010,10,90
1143,31,5316,0010100,8,75,0000010,10,90
1145,31,5338,0101010,8,75,0000010,10,90
1147,31,5316,0010100,8,75,0000010,10,90
1148,31,5333,0010100,8,75,0000010,10,90
1150,31,5340,0010100,8,75,0000010,10,90
1151,31,5319,0010100,8,75,0000010,10,90
1152,31,5343,0101010,8,75,0000010,10,90
1153,31,5347,0010100,8,75,0000010,10,90
1154,31,5365,0101010,8,75,0000010,10,90
1155,31,5338,0101010,8,75,0000010,10,90
1156,31,5354,0010100,8,75,0000010,10,90
1157,31,5344,0010100,8,75,0000010,10,90
1159,31,5342,0010100,8,75,0000010,10,90
1161,31,5318,0010100,8,75,0000010,10,90
1162,31,5355,0010100,8,75,0000010,10,90
1163,31,5364,0101010,8,75,0000010,10,90
1164,31,5337,0010100,8,75,0000010,10,90
1165,31,5354,0010100,8,75,0000010,10,90
1166,31,5319,0010100,8,75,0000010,10,90
1167,31,5325,0101010,8,75,0000010,10,90
1168,31,5322,0101010,8,75,0000010,10,90
1169,31,5361,0101010,8,75,0000010,10,90
1170,31,5335,0010100,8,75,0000010,10,90
1171,31,5325,0101010,8,75,0000010,10,90
1172,31,5357,0010100,8,75,0000010,10,90
1174,31,5343,0101010,8,75,0000010,10,90
1175,31,5359,0101010,8,75,0000010,10,90
1176,31,5328,0010100,8,75,0000010,10,90
1177,31,5363,0101010,8,75,0000010,10,90
1179,31,5362,0010100,8,75,0000010,10,90
1180,31,5352,0101010,8,75,0000010,10,90
1181,31,5346,0010100,8,75,0000010,10,90
1182,31,5341,0010100,8,75,0000010,10,90
1183,31,5316,0010100,8,75,0000010,10,90
1185,31,5329,0101010,8,75,0000010,10,90
1187,31,5342,0010100,8,75,0000010,10,90
1189,31,5318,0101010,8,75,0000010,10,90
1190,31,5351,0101010,8,75,0000010,10,90
1191,31,5358,0010100,8,75,0000010,10,90
1274,31,5368,0101010,8,75,0000010,10,90
1275,31,5369,0101010,8,75,0000010,10,90
1281,31,5370,0010100,8,75,0000010,10,90
1277,31,5368,0010100,8,75,0000010,10,90
1289,31,5370,0101010,8,75,0000010,10,90
1282,31,5366,0101010,8,75,0000010,10,90
1290,31,5376,0010100,8,75,0000010,10,90
1283,31,5370,0010100,8,75,0000010,10,90
1279,31,5370,0101010,8,75,0000010,10,90
1291,31,5371,0010100,8,75,0000010,10,90
1284,31,5366,0101010,8,75,0000010,10,90
1280,31,5368,0010100,8,75,0000010,10,90
1292,31,5366,0101010,8,75,0000010,10,90
1285,31,5367,0101010,8,75,0000010,10,90
1293,31,5368,0010100,8,75,0000010,10,90
1286,31,5377,0101010,8,75,0000010,10,90
1294,31,5367,0010100,8,75,0000010,10,90
1287,31,5369,0101010,8,75,0000010,10,90
1295,31,5376,0010100,8,75,0000010,10,90
1296,31,5376,0101010,8,75,0000010,10,90
1297,31,5371,0101010,8,75,0000010,10,90
1299,31,5377,0101010,8,75,0000010,10,90
1300,31,5371,0010100,8,75,0000010,10,90
1301,31,5374,0101010,8,75,0000010,10,90
1302,31,5375,0101010,8,75,0000010,10,90
1304,31,5369,0101010,8,75,0000010,10,90
1305,31,5376,0101010,8,75,0000010,10,90
1306,31,5370,0101010,8,75,0000010,10,90
1307,31,5367,0010100,8,75,0000010,10,90
1309,31,5368,0101010,8,75,0000010,10,90
1310,31,5370,0010100,8,75,0000010,10,90
1311,31,5368,0010100,8,75,0000010,10,90
1312,31,5369,0101010,8,75,0000010,10,90
1313,31,5374,0101010,8,75,0000010,10,90
1314,31,5391,0010100,8,75,0000010,10,90
1315,31,5383,0101010,8,75,0000010,10,90
1316,31,5392,0101010,8,75,0000010,10,90
1328,31,5390,0101010,8,75,0000010,10,90
1321,31,5385,0101010,8,75,0000010,10,90
1329,31,5392,0101010,8,75,0000010,10,90
1322,31,5379,0101010,8,75,0000010,10,90
1318,31,5383,0010100,8,75,0000010,10,90
1330,31,5392,0101010,8,75,0000010,10,90
1323,31,5385,0010100,8,75,0000010,10,90
1319,31,5380,0101010,8,75,0000010,10,90
1331,31,5397,0010100,8,75,0000010,10,90
1324,31,5393,0010100,8,75,0000010,10,90
1320,31,5388,0010100,8,75,0000010,10,90
1332,31,5386,0010100,8,75,0000010,10,90
1325,31,5398,0010100,8,75,0000010,10,90
1333,31,5384,0010100,8,75,0000010,10,90
1326,31,5398,0010100,8,75,0000010,10,90
1334,31,5381,0101010,8,75,0000010,10,90
1327,31,5391,0010100,8,75,0000010,10,90
1335,31,5394,0010100,8,75,0000010,10,90
1336,31,5396,0101010,8,75,0000010,10,90
1337,31,5385,0010100,8,75,0000010,10,90
1339,31,5392,0101010,8,75,0000010,10,90
1341,31,5387,0101010,8,75,0000010,10,90
1343,31,5398,0010100,8,75,0000010,10,90
1344,31,5397,0010100,8,75,0000010,10,90
1345,31,5381,0101010,8,75,0000010,10,90
1346,31,5383,0010100,8,75,0000010,10,90
1347,31,5388,0010100,8,75,0000010,10,90
1349,31,5383,0010100,8,75,0000010,10,90
1351,31,5395,0010100,8,75,0000010,10,90
1352,31,5393,0101010,8,75,0000010,10,90
1353,31,5387,0010100,8,75,0000010,10,90
1354,31,5382,0101010,8,75,0000010,10,90
1355,31,5396,0101010,8,75,0000010,10,90
1356,31,5387,0010100,8,75,0000010,10,90
1357,31,5384,0010100,8,75,0000010,10,90
1358,31,5388,0101010,8,75,0000010,10,90
1360,31,5395,0010100,8,75,0000010,10,90
1361,31,5382,0010100,8,75,0000010,10,90
1363,31,5389,0010100,8,75,0000010,10,90
1364,31,5390,0101010,8,75,0000010,10,90
1365,31,5396,0101010,8,75,0000010,10,90
1366,31,5385,0101010,8,75,0000010,10,90
1367,31,5379,0010100,8,75,0000010,10,90
1368,31,5390,0101010,8,75,0000010,10,90
1369,31,5395,0010100,8,75,0000010,10,90
1370,31,5396,0101010,8,75,0000010,10,90
1371,31,5388,0101010,8,75,0000010,10,90
1372,31,5392,0010100,8,75,0000010,10,90
1373,31,5392,0010100,8,75,0000010,10,90
1374,31,5393,0010100,8,75,0000010,10,90
1375,31,5392,0101010,8,75,0000010,10,90
1376,31,5381,0010100,8,75,0000010,10,90
1377,31,5380,0010100,8,75,0000010,10,90
1378,31,5392,0010100,8,75,0000010,10,90
1379,31,5397,0101010,8,75,0000010,10,90
1380,31,5383,0101010,8,75,0000010,10,90
1381,31,5381,0101010,8,75,0000010,10,90
1382,31,5389,0101010,8,75,0000010,10,90
1383,31,5379,0101010,8,75,0000010,10,90
1386,31,5397,0101010,8,75,0000010,10,90
1388,31,5405,0101010,8,75,0000010,10,90
1389,31,5408,0101010,8,75,0000010,10,90
1390,31,5401,0010100,8,75,0000010,10,90
1402,31,5408,0101010,8,75,0000010,10,90
1395,31,5404,0101010,8,75,0000010,10,90
1391,31,5401,0101010,8,75,0000010,10,90
1403,31,5407,0101010,8,75,0000010,10,90
1396,31,5406,0101010,8,75,0000010,10,90
1392,31,5404,0010100,8,75,0000010,10,90
1404,31,5399,0010100,8,75,0000010,10,90
1393,31,5406,0101010,8,75,0000010,10,90
1405,31,5407,0010100,8,75,0000010,10,90
1398,31,5403,0101010,8,75,0000010,10,90
1394,31,5402,0010100,8,75,0000010,10,90
1406,31,5402,0010100,8,75,0000010,10,90
1399,31,5400,0101010,8,75,0000010,10,90
1407,31,5404,0101010,8,75,0000010,10,90
1400,31,5408,0010100,8,75,0000010,10,90
1408,31,5402,0101010,8,75,0000010,10,90
1401,31,5405,0101010,8,75,0000010,10,90
1409,31,5406,0101010,8,75,0000010,10,90
1410,31,5402,0101010,8,75,0000010,10,90
1411,31,5407,0101010,8,75,0000010,10,90
1412,31,5399,0010100,8,75,0000010,10,90
1413,31,5402,0101010,8,75,0000010,10,90
1414,31,5399,0101010,8,75,0000010,10,90
1415,31,5405,0010100,8,75,0000010,10,90
1416,31,5406,0010100,8,75,0000010,10,90
1417,31,5403,0101010,8,75,0000010,10,90
1418,31,5400,0010100,8,75,0000010,10,90
1420,31,5405,0101010,8,75,0000010,10,90
1421,31,5406,0101010,8,75,0000010,10,90
1422,31,5402,0101010,8,75,0000010,10,90
1090,32,5313,0101010,8,75,0000010,10,90
1091,32,5313,0101010,8,75,0000010,10,90
1092,32,5331,0010100,8,75,0000010,10,90
1242,32,5358,0010100,8,75,0000010,10,90
1192,32,5365,0101010,8,75,0000010,10,90
1093,32,5328,0101010,8,75,0000010,10,90
1243,32,5330,0101010,8,75,0000010,10,90
1193,32,5334,0010100,8,75,0000010,10,90
1248,32,5335,0010100,8,75,0000010,10,90
1094,32,5315,0101010,8,75,0000010,10,90
1194,32,5328,0010100,8,75,0000010,10,90
1099,32,5344,0101010,8,75,0000010,10,90
1256,32,5314,0101010,8,75,0000010,10,90
1206,32,5329,0010100,8,75,0000010,10,90
1249,32,5318,0010100,8,75,0000010,10,90
1199,32,5358,0101010,8,75,0000010,10,90
1095,32,5364,0010100,8,75,0000010,10,90
1245,32,5354,0101010,8,75,0000010,10,90
1107,32,5356,0010100,8,75,0000010,10,90
1207,32,5328,0101010,8,75,0000010,10,90
1250,32,5326,0101010,8,75,0000010,10,90
1200,32,5344,0101010,8,75,0000010,10,90
1096,32,5320,0101010,8,75,0000010,10,90
1246,32,5321,0101010,8,75,0000010,10,90
1196,32,5340,0010100,8,75,0000010,10,90
1101,32,5361,0010100,8,75,0000010,10,90
1258,32,5356,0101010,8,75,0000010,10,90
1208,32,5330,0010100,8,75,0000010,10,90
1251,32,5363,0010100,8,75,0000010,10,90
1201,32,5365,0010100,8,75,0000010,10,90
1097,32,5351,0010100,8,75,0000010,10,90
1247,32,5320,0010100,8,75,0000010,10,90
1197,32,5317,0010100,8,75,0000010,10,90
1102,32,5338,0010100,8,75,0000010,10,90
1259,32,5350,0101010,8,75,0000010,10,90
1252,32,5361,0010100,8,75,0000010,10,90
1202,32,5317,0101010,8,75,0000010,10,90
1098,32,5338,0010100,8,75,0000010,10,90
1103,32,5337,0101010,8,75,0000010,10,90
1260,32,5314,0010100,8,75,0000010,10,90
1210,32,5324,0101010,8,75,0000010,10,90
1253,32,5362,0010100,8,75,0000010,10,90
1203,32,5334,0010100,8,75,0000010,10,90
1104,32,5324,0010100,8,75,0000010,10,90
1261,32,5321,0010100,8,75,0000010,10,90
1211,32,5329,0101010,8,75,0000010,10,90
1254,32,5362,0101010,8,75,0000010,10,90
1204,32,5331,0010100,8,75,0000010,10,90
1112,32,5358,0101010,8,75,0000010,10,90
1262,32,5352,0101010,8,75,0000010,10,90
1212,32,5365,0010100,8,75,0000010,10,90
1255,32,5336,0010100,8,75,0000010,10,90
1205,32,5342,0101010,8,75,0000010,10,90
1113,32,5323,0010100,8,75,0000010,10,90
1263,32,5338,0010100,8,75,0000010,10,90
1213,32,5363,0010100,8,75,0000010,10,90
1214,32,5325,0101010,8,75,0000010,10,90
1115,32,5346,0010100,8,75,0000010,10,90
1265,32,5351,0010100,8,75,0000010,10,90
1215,32,5336,0101010,8,75,0000010,10,90
1116,32,5328,0010100,8,75,0000010,10,90
1266,32,5348,0010100,8,75,0000010,10,90
1216,32,5333,0101010,8,75,0000010,10,90
1117,32,5346,0101010,8,75,0000010,10,90
1267,32,5318,0101010,8,75,0000010,10,90
1118,32,5361,0101010,8,75,0000010,10,90
1268,32,5328,0010100,8,75,0000010,10,90
1119,32,5330,0010100,8,75,0000010,10,90
1269,32,5342,0010100,8,75,0000010,10,90
1219,32,5359,0010100,8,75,0000010,10,90
1120,32,5337,0101010,8,75,0000010,10,90
1270,32,5330,0010100,8,75,0000010,10,90
1220,32,5354,0101010,8,75,0000010,10,90
1121,32,5321,0101010,8,75,0000010,10,90
1271,32,5343,0101010,8,75,0000010,10,90
1221,32,5317,0101010,8,75,0000010,10,90
1122,32,5346,0101010,8,75,0000010,10,90
1272,32,5361,0010100,8,75,0000010,10,90
1222,32,5331,0101010,8,75,0000010,10,90
1123,32,5320,0101010,8,75,0000010,10,90
1273,32,5354,0010100,8,75,0000010,10,90
1223,32,5323,0101010,8,75,0000010,10,90
1124,32,5347,0101010,8,75,0000010,10,90
1224,32,5324,0010100,8,75,0000010,10,90
1125,32,5357,0010100,8,75,0000010,10,90
1225,32,5315,0010100,8,75,0000010,10,90
1126,32,5355,0010100,8,75,0000010,10,90
1226,32,5316,0101010,8,75,0000010,10,90
1227,32,5346,0101010,8,75,0000010,10,90
1128,32,5323,0010100,8,75,0000010,10,90
1228,32,5325,0010100,8,75,0000010,10,90
1129,32,5316,0010100,8,75,0000010,10,90
1229,32,5333,0101010,8,75,0000010,10,90
1130,32,5318,0101010,8,75,0000010,10,90
1230,32,5340,0010100,8,75,0000010,10,90
1131,32,5340,0101010,8,75,0000010,10,90
1231,32,5357,0010100,8,75,0000010,10,90
1132,32,5353,0010100,8,75,0000010,10,90
1232,32,5324,0010100,8,75,0000010,10,90
1133,32,5325,0010100,8,75,0000010,10,90
1233,32,5361,0101010,8,75,0000010,10,90
1134,32,5336,0010100,8,75,0000010,10,90
1135,32,5344,0101010,8,75,0000010,10,90
1235,32,5346,0010100,8,75,0000010,10,90
1136,32,5325,0010100,8,75,0000010,10,90
1236,32,5314,0101010,8,75,0000010,10,90
1137,32,5348,0010100,8,75,0000010,10,90
1237,32,5345,0010100,8,75,0000010,10,90
1138,32,5348,0010100,8,75,0000010,10,90
1238,32,5314,0010100,8,75,0000010,10,90
1139,32,5357,0101010,8,75,0000010,10,90
1239,32,5355,0101010,8,75,0000010,10,90
1140,32,5339,0010100,8,75,0000010,10,90
1240,32,5338,0101010,8,75,0000010,10,90
1141,32,5314,0101010,8,75,0000010,10,90
1241,32,5319,0010100,8,75,0000010,10,90
1142,32,5348,0010100,8,75,0000010,10,90
1143,32,5333,0010100,8,75,0000010,10,90
1145,32,5361,0101010,8,75,0000010,10,90
1147,32,5355,0010100,8,75,0000010,10,90
1148,32,5344,0010100,8,75,0000010,10,90
1150,32,5320,0010100,8,75,0000010,10,90
1151,32,5344,0010100,8,75,0000010,10,90
1152,32,5354,0101010,8,75,0000010,10,90
1153,32,5341,0010100,8,75,0000010,10,90
1154,32,5351,0101010,8,75,0000010,10,90
1155,32,5319,0101010,8,75,0000010,10,90
1156,32,5326,0010100,8,75,0000010,10,90
1157,32,5314,0010100,8,75,0000010,10,90
1159,32,5358,0010100,8,75,0000010,10,90
1161,32,5350,0010100,8,75,0000010,10,90
1162,32,5343,0010100,8,75,0000010,10,90
1163,32,5350,0101010,8,75,0000010,10,90
1164,32,5320,0010100,8,75,0000010,10,90
1165,32,5350,0010100,8,75,0000010,10,90
1166,32,5315,0010100,8,75,0000010,10,90
1167,32,5347,0101010,8,75,0000010,10,90
1168,32,5355,0101010,8,75,0000010,10,90
1169,32,5317,0101010,8,75,0000010,10,90
1170,32,5321,0010100,8,75,0000010,10,90
1171,32,5363,0101010,8,75,0000010,10,90
1172,32,5347,0010100,8,75,0000010,10,90
1174,32,5324,0101010,8,75,0000010,10,90
1175,32,5344,0101010,8,75,0000010,10,90
1176,32,5326,0010100,8,75,0000010,10,90
1177,32,5364,0101010,8,75,0000010,10,90
1179,32,5348,0010100,8,75,0000010,10,90
1180,32,5336,0101010,8,75,0000010,10,90
1181,32,5326,0010100,8,75,0000010,10,90
1182,32,5326,0010100,8,75,0000010,10,90
1183,32,5332,0010100,8,75,0000010,10,90
1185,32,5322,0101010,8,75,0000010,10,90
1187,32,5347,0010100,8,75,0000010,10,90
1189,32,5315,0101010,8,75,0000010,10,90
1190,32,5316,0101010,8,75,0000010,10,90
1191,32,5329,0010100,8,75,0000010,10,90
1274,32,5366,0101010,8,75,0000010,10,90
1275,32,5366,0101010,8,75,0000010,10,90
1281,32,5373,0010100,8,75,0000010,10,90
1277,32,5367,0010100,8,75,0000010,10,90
1289,32,5367,0101010,8,75,0000010,10,90
1282,32,5374,0101010,8,75,0000010,10,90
1290,32,5371,0010100,8,75,0000010,10,90
1283,32,5377,0010100,8,75,0000010,10,90
1279,32,5368,0101010,8,75,0000010,10,90
1291,32,5375,0010100,8,75,0000010,10,90
1284,32,5375,0101010,8,75,0000010,10,90
1280,32,5366,0010100,8,75,0000010,10,90
1292,32,5377,0101010,8,75,0000010,10,90
1285,32,5367,0101010,8,75,0000010,10,90
1293,32,5370,0010100,8,75,0000010,10,90
1286,32,5375,0101010,8,75,0000010,10,90
1294,32,5371,0010100,8,75,0000010,10,90
1287,32,5368,0101010,8,75,0000010,10,90
1295,32,5369,0010100,8,75,0000010,10,90
1296,32,5371,0101010,8,75,0000010,10,90
1297,32,5366,0101010,8,75,0000010,10,90
1299,32,5370,0101010,8,75,0000010,10,90
1300,32,5371,0010100,8,75,0000010,10,90
1301,32,5372,0101010,8,75,0000010,10,90
1302,32,5371,0101010,8,75,0000010,10,90
1304,32,5372,0101010,8,75,0000010,10,90
1305,32,5376,0101010,8,75,0000010,10,90
1306,32,5377,0101010,8,75,0000010,10,90
1307,32,5371,0010100,8,75,0000010,10,90
1309,32,5375,0101010,8,75,0000010,10,90
1310,32,5375,0010100,8,75,0000010,10,90
1311,32,5371,0010100,8,75,0000010,10,90
1312,32,5371,0101010,8,75,0000010,10,90
1313,32,5370,0101010,8,75,0000010,10,90
1314,32,5380,0010100,8,75,0000010,10,90
1315,32,5393,0101010,8,75,0000010,10,90
1316,32,5396,0101010,8,75,0000010,10,90
1328,32,5382,0101010,8,75,0000010,10,90
1321,32,5384,0101010,8,75,0000010,10,90
1329,32,5386,0101010,8,75,0000010,10,90
1322,32,5382,0101010,8,75,0000010,10,90
1318,32,5379,0010100,8,75,0000010,10,90
1330,32,5386,0101010,8,75,0000010,10,90
1323,32,5396,0010100,8,75,0000010,10,90
1319,32,5383,0101010,8,75,0000010,10,90
1331,32,5385,0010100,8,75,0000010,10,90
1324,32,5380,0010100,8,75,0000010,10,90
1320,32,5388,0010100,8,75,0000010,10,90
1332,32,5383,0010100,8,75,0000010,10,90
1325,32,5395,0010100,8,75,0000010,10,90
1333,32,5389,0010100,8,75,0000010,10,90
1326,32,5390,0010100,8,75,0000010,10,90
1334,32,5382,0101010,8,75,0000010,10,90
1327,32,5392,0010100,8,75,0000010,10,90
1335,32,5389,0010100,8,75,0000010,10,90
1336,32,5394,0101010,8,75,0000010,10,90
1337,32,5379,0010100,8,75,0000010,10,90
1339,32,5396,0101010,8,75,0000010,10,90
1341,32,5391,0101010,8,75,0000010,10,90
1343,32,5388,0010100,8,75,0000010,10,90
1344,32,5393,0010100,8,75,0000010,10,90
1345,32,5391,0101010,8,75,0000010,10,90
1346,32,5379,0010100,8,75,0000010,10,90
1347,32,5393,0010100,8,75,0000010,10,90
1349,32,5391,0010100,8,75,0000010,10,90
1351,32,5383,0010100,8,75,0000010,10,90
1352,32,5391,0101010,8,75,0000010,10,90
1353,32,5398,0010100,8,75,0000010,10,90
1354,32,5379,0101010,8,75,0000010,10,90
1355,32,5396,0101010,8,75,0000010,10,90
1356,32,5390,0010100,8,75,0000010,10,90
1357,32,5385,0010100,8,75,0000010,10,90
1358,32,5397,0101010,8,75,0000010,10,90
1360,32,5397,0010100,8,75,0000010,10,90
1361,32,5380,0010100,8,75,0000010,10,90
1363,32,5380,0010100,8,75,0000010,10,90
1364,32,5398,0101010,8,75,0000010,10,90
1365,32,5380,0101010,8,75,0000010,10,90
1366,32,5393,0101010,8,75,0000010,10,90
1367,32,5389,0010100,8,75,0000010,10,90
1368,32,5385,0101010,8,75,0000010,10,90
1369,32,5393,0010100,8,75,0000010,10,90
1370,32,5387,0101010,8,75,0000010,10,90
1371,32,5386,0101010,8,75,0000010,10,90
1372,32,5391,0010100,8,75,0000010,10,90
1373,32,5391,0010100,8,75,0000010,10,90
1374,32,5392,0010100,8,75,0000010,10,90
1375,32,5384,0101010,8,75,0000010,10,90
1376,32,5389,0010100,8,75,0000010,10,90
1377,32,5386,0010100,8,75,0000010,10,90
1378,32,5388,0010100,8,75,0000010,10,90
1379,32,5381,0101010,8,75,0000010,10,90
1380,32,5391,0101010,8,75,0000010,10,90
1381,32,5392,0101010,8,75,0000010,10,90
1382,32,5390,0101010,8,75,0000010,10,90
1383,32,5394,0101010,8,75,0000010,10,90
1386,32,5396,0101010,8,75,0000010,10,90
1388,32,5402,0101010,8,75,0000010,10,90
1389,32,5401,0101010,8,75,0000010,10,90
1390,32,5406,0010100,8,75,0000010,10,90
1402,32,5400,0101010,8,75,0000010,10,90
1395,32,5399,0101010,8,75,0000010,10,90
1391,32,5405,0101010,8,75,0000010,10,90
1403,32,5403,0101010,8,75,0000010,10,90
1396,32,5407,0101010,8,75,0000010,10,90
1392,32,5400,0010100,8,75,0000010,10,90
1404,32,5407,0010100,8,75,0000010,10,90
1393,32,5405,0101010,8,75,0000010,10,90
1405,32,5400,0010100,8,75,0000010,10,90
1398,32,5403,0101010,8,75,0000010,10,90
1394,32,5407,0010100,8,75,0000010,10,90
1406,32,5404,0010100,8,75,0000010,10,90
1399,32,5407,0101010,8,75,0000010,10,90
1407,32,5400,0101010,8,75,0000010,10,90
1400,32,5406,0010100,8,75,0000010,10,90
1408,32,5402,0101010,8,75,0000010,10,90
1401,32,5408,0101010,8,75,0000010,10,90
1409,32,5402,0101010,8,75,0000010,10,90
1410,32,5408,0101010,8,75,0000010,10,90
1411,32,5402,0101010,8,75,0000010,10,90
1412,32,5402,0010100,8,75,0000010,10,90
1413,32,5403,0101010,8,75,0000010,10,90
1414,32,5402,0101010,8,75,0000010,10,90
1415,32,5400,0010100,8,75,0000010,10,90
1416,32,5405,0010100,8,75,0000010,10,90
1417,32,5402,0101010,8,75,0000010,10,90
1418,32,5404,0010100,8,75,0000010,10,90
1420,32,5403,0101010,8,75,0000010,10,90
1421,32,5407,0101010,8,75,0000010,10,90
1422,32,5400,0101010,8,75,0000010,10,90
1090,33,5313,0101010,8,75,0000010,10,90
1091,33,5313,0101010,8,75,0000010,10,90
1092,33,5350,0010100,8,75,0000010,10,90
1242,33,5355,0010100,8,75,0000010,10,90
1192,33,5319,0101010,8,75,0000010,10,90
1093,33,5354,0101010,8,75,0000010,10,90
1243,33,5350,0101010,8,75,0000010,10,90
1193,33,5329,0010100,8,75,0000010,10,90
1248,33,5337,0010100,8,75,0000010,10,90
1094,33,5362,0101010,8,75,0000010,10,90
1194,33,5322,0010100,8,75,0000010,10,90
1099,33,5351,0101010,8,75,0000010,10,90
1256,33,5348,0101010,8,75,0000010,10,90
1206,33,5363,0010100,8,75,0000010,10,90
1249,33,5349,0010100,8,75,0000010,10,90
